FL_DATE,OP_CARRIER_AIRLINE_ID,OP_CARRIER_FL_NUM,ORIGIN,DEST,DEP_TIME,ARR_TIME,ORIGIN_WIND_SPEED,ORIGIN_VISIBILITIES,DEST_WIND_SPEED,DEST_VISIBILITIES
2019-01-04,19805,2312,MIA,SEA,656,1044,5.75,10.00,19.55,10.00
2019-01-04,19690,27,SEA,HNL,1110,1518,14.95,10.00,,
2019-01-04,19690,22,HNL,SEA,1423,2200,,,4.60,10.00
2019-01-04,19690,21,SEA,HNL,835,1255,20.70,10.00,,
2019-01-04,19790,2205,JFK,SEA,1646,1959,11.50,10.00,3.45,10.00
2019-01-04,19790,377,LAX,SEA,1934,2232,3.45,10.00,5.75,10.00
2019-01-04,19690,28,HNL,SEA,2225,618,,,19.55,10.00
2019-01-04,19790,667,SEA,AUS,1226,1819,14.95,10.00,0.00,10.00
2019-01-04,19790,667,AUS,SEA,1919,2219,0.00,10.00,5.75,10.00
2019-01-04,19805,2522,SEA,JFK,738,1550,13.80,10.00,14.95,10.00
2019-01-04,20409,464,SEA,JFK,1307,2117,13.80,10.00,5.75,10.00
2019-01-04,20409,263,JFK,SEA,1739,2111,10.35,10.00,5.75,10.00
2019-01-04,20409,63,JFK,SEA,841,1200,13.80,10.00,13.80,10.00
2019-01-04,19805,305,MIA,SEA,2151,130,6.90,10.00,16.10,10.00
2019-01-04,19790,1947,HNL,SEA,1405,2150,,,4.60,10.00
2019-01-04,19790,1906,LAX,SEA,751,1057,4.60,10.00,17.25,10.00
2019-01-04,19790,1665,SEA,LAX,1342,1621,12.65,10.00,6.90,10.00
2019-01-04,20409,264,SEA,JFK,2221,610,5.75,10.00,10.35,10.00
2019-01-04,19790,1574,SEA,LAX,1205,1500,14.95,10.00,4.60,10.00
2019-01-04,19790,1652,SEA,LAX,1705,1938,9.20,10.00,4.60,10.00
2019-01-04,19790,1098,SEA,LAX,756,1047,12.65,10.00,0.00,10.00
2019-01-04,19790,1256,LAX,SEA,1716,1944,6.90,10.00,4.60,10.00
2019-01-04,19790,1181,LAX,SEA,2045,2316,4.60,10.00,4.60,10.00
2019-01-04,19790,1380,LAX,SEA,1302,1535,0.00,10.00,12.65,10.00
2019-01-04,19790,1538,LAX,SEA,956,1237,3.45,10.00,11.50,10.00
2019-01-04,19790,1568,SEA,HNL,804,1231,16.10,10.00,,
2019-01-04,19790,1349,LAX,SEA,1458,1725,4.60,10.00,6.90,10.00
2019-01-04,19790,702,SEA,LAX,1853,2131,0.00,10.00,8.05,10.00
2019-01-05,19690,27,SEA,HNL,1112,1508,0.00,10.00,,
2019-01-05,19690,22,HNL,SEA,1425,2158,,,11.50,10.00
2019-01-05,19930,1780,SEA,LAX,653,1010,5.75,10.00,0.00,10.00
2019-01-05,19690,21,SEA,HNL,831,1240,5.75,10.00,,
2019-01-05,19930,1797,LAX,SEA,1745,2052,8.05,10.00,4.60,10.00
2019-01-05,19930,1784,SEA,LAX,1010,1330,0.00,10.00,3.45,10.00
2019-01-05,19930,1781,LAX,SEA,837,1105,5.75,10.00,0.00,10.00
2019-01-05,19930,1736,SEA,LAX,2152,55,10.35,10.00,6.90,10.00
2019-01-05,19930,1756,SEA,LAX,852,1202,4.60,10.00,0.00,10.00
2019-01-05,19930,1746,SEA,LAX,2156,105,10.35,10.00,5.75,10.00
2019-01-05,19930,1144,SEA,AUS,1206,1758,3.45,10.00,4.60,10.00
2019-01-05,19930,1043,LAX,SEA,1636,1927,6.90,10.00,4.60,10.00
2019-01-05,19930,1041,LAX,SEA,1422,1647,3.45,10.00,5.75,8.00
2019-01-05,19690,28,HNL,SEA,2221,548,,,6.90,10.00
2019-01-05,19930,1033,LAX,SEA,1203,1425,0.00,10.00,6.90,10.00
2019-01-05,19930,1774,SEA,LAX,1811,2133,8.05,10.00,10.35,10.00
2019-01-05,19805,2312,MIA,SEA,659,1033,5.75,9.00,0.00,10.00
2019-01-05,19790,2215,SEA,HNL,1725,2126,9.20,10.00,,
2019-01-05,19977,2340,SEA,LAX,552,903,6.90,10.00,6.90,10.00
2019-01-05,19930,1013,LAX,SEA,554,835,3.45,10.00,6.90,10.00
2019-01-05,19790,2432,LAX,SEA,1956,2240,9.20,10.00,10.35,6.00
2019-01-05,19790,2414,LAX,SEA,1715,1953,5.75,10.00,0.00,10.00
2019-01-05,19790,2377,SEA,LAX,602,855,6.90,10.00,5.75,10.00
2019-01-05,19790,2264,LAX,SEA,1458,1714,4.60,10.00,4.60,10.00
2019-01-05,19790,2240,SEA,LAX,1530,1822,4.60,10.00,8.05,10.00
2019-01-05,19790,2218,SEA,JFK,749,1556,6.90,10.00,17.25,10.00
2019-01-05,19805,2312,SEA,MIA,1151,2026,3.45,10.00,8.05,10.00
2019-01-05,19790,2218,HNL,SEA,2304,621,,,4.60,10.00
2019-01-05,19790,2107,SEA,LAX,1141,1439,3.45,10.00,3.45,10.00
2019-01-05,19790,1947,HNL,SEA,1606,2339,,,0.00,10.00
2019-01-05,19790,905,LAX,SEA,728,1000,3.45,10.00,0.00,10.00
2019-01-05,19790,667,AUS,SEA,625,919,3.45,10.00,0.00,10.00
2019-01-05,19790,129,LAX,SEA,1028,1255,0.00,10.00,0.00,10.00
2019-01-05,19790,128,SEA,LAX,1008,1318,0.00,10.00,3.45,10.00
2019-01-05,19977,1822,LAX,SEA,1937,2228,9.20,10.00,8.05,7.00
2019-01-05,19790,2210,SEA,HNL,1047,1452,3.45,10.00,,
2019-01-05,19930,1007,LAX,SEA,510,740,4.60,10.00,0.00,10.00
2019-01-05,19930,893,SEA,HNL,1801,2215,8.05,10.00,,
2019-01-05,19930,894,HNL,SEA,1224,2023,,,0.00,10.00
2019-01-05,20304,5608,LAX,SEA,809,1055,3.45,10.00,3.45,10.00
2019-01-05,20304,5475,LAX,SEA,1501,1725,4.60,10.00,9.20,10.00
2019-01-05,20304,5384,SEA,LAX,1202,1520,0.00,10.00,4.60,10.00
2019-01-05,20304,5191,SEA,LAX,1858,2205,10.35,10.00,8.05,10.00
2019-01-05,19790,2968,SEA,JFK,2309,645,6.90,10.00,9.20,2.50
2019-01-05,19790,2965,SEA,JFK,1301,2056,0.00,10.00,9.20,10.00
2019-01-05,19790,2954,JFK,SEA,656,1017,11.50,2.50,0.00,10.00
2019-01-05,19930,18,SEA,JFK,2150,546,10.35,10.00,9.20,3.00
2019-01-05,19790,2950,JFK,SEA,1821,2121,10.35,5.00,6.90,10.00
2019-01-05,19805,1471,SEA,MIA,2126,538,5.75,10.00,4.60,8.00
2019-01-05,19805,1445,JFK,SEA,1839,2245,14.95,4.00,5.75,6.00
2019-01-05,19805,2522,SEA,JFK,738,1540,0.00,10.00,11.50,10.00
2019-01-05,20409,264,SEA,JFK,2238,621,10.35,6.00,11.50,2.50
2019-01-05,20409,263,JFK,SEA,1737,2112,16.10,4.00,8.05,9.00
2019-01-05,19805,305,MIA,SEA,1949,6,6.90,10.00,,
2019-01-05,19930,1005,AUS,SEA,1922,2148,0.00,10.00,10.35,10.00
2019-01-05,19790,2627,SEA,LAX,1854,2159,11.50,10.00,10.35,10.00
2019-01-05,19930,163,AUS,SEA,632,853,0.00,10.00,3.45,10.00
2019-01-05,19790,2955,JFK,SEA,1607,1922,20.70,5.00,6.90,10.00
2019-01-05,19930,349,JFK,SEA,1030,1356,11.50,3.00,4.60,10.00
2019-01-05,19930,220,SEA,LAX,459,752,3.45,10.00,3.45,10.00
2019-01-05,19930,864,HNL,SEA,1429,2222,,,9.20,10.00
2019-01-05,19930,860,HNL,SEA,2319,649,,,3.45,10.00
2019-01-05,19930,859,SEA,HNL,742,1146,0.00,10.00,,
2019-01-05,19930,851,SEA,HNL,1151,1601,3.45,10.00,,
2019-01-05,19930,467,LAX,SEA,1944,2228,10.35,10.00,8.05,7.00
2019-01-05,19930,454,SEA,LAX,634,926,0.00,10.00,4.60,10.00
2019-01-05,19930,447,LAX,SEA,41,309,5.75,10.00,3.45,10.00
2019-01-05,19930,774,SEA,AUS,1740,2335,11.50,10.00,0.00,10.00
2019-01-05,19930,439,LAX,SEA,1532,1816,5.75,10.00,9.20,10.00
2019-01-05,19930,431,LAX,SEA,1021,1253,0.00,10.00,0.00,10.00
2019-01-05,19930,426,SEA,JFK,727,1526,4.60,10.00,13.80,7.00
2019-01-05,19930,424,SEA,LAX,1400,1709,4.60,10.00,5.75,10.00
2019-01-05,19930,410,SEA,LAX,1607,1902,5.75,10.00,8.05,10.00
2019-01-05,19930,359,JFK,SEA,1839,2239,14.95,4.00,10.35,6.00
2019-01-05,19930,444,SEA,LAX,1954,2321,0.00,10.00,8.05,8.00
2019-01-06,19930,893,SEA,HNL,1858,2341,4.60,6.00,,
2019-01-06,19930,774,SEA,AUS,1805,2356,3.45,6.00,17.25,10.00
2019-01-06,19930,888,SEA,LAX,2155,22,10.35,10.00,8.05,10.00
2019-01-06,19930,864,HNL,SEA,1443,2216,,,9.20,10.00
2019-01-06,19930,860,HNL,SEA,35,805,,,17.25,10.00
2019-01-06,19930,859,SEA,HNL,706,1125,14.95,10.00,,
2019-01-06,19930,851,SEA,HNL,1158,1627,10.35,10.00,,
2019-01-06,19930,453,LAX,SEA,730,1016,6.90,10.00,10.35,10.00
2019-01-06,19930,163,AUS,SEA,805,1013,0.00,10.00,10.35,10.00
2019-01-06,19930,439,LAX,SEA,1532,1837,4.60,10.00,3.45,6.00
2019-01-06,19930,432,SEA,LAX,1141,1436,11.50,10.00,0.00,10.00
2019-01-06,19930,426,SEA,JFK,742,1529,13.80,10.00,23.00,10.00
2019-01-06,19930,359,JFK,SEA,1900,2251,20.70,10.00,13.80,10.00
2019-01-06,19930,349,JFK,SEA,1101,1501,17.25,10.00,8.05,10.00
2019-01-06,19930,220,SEA,LAX,522,755,14.95,10.00,9.20,10.00
2019-01-06,19930,18,SEA,JFK,2211,555,10.35,10.00,9.20,10.00
2019-01-06,19930,894,HNL,SEA,1212,1941,,,9.20,6.00
2019-01-06,19930,444,SEA,LAX,1937,2213,5.75,6.00,11.50,10.00
2019-01-06,19930,950,SEA,LAX,1953,2226,12.65,5.00,11.50,10.00
2019-01-06,19930,1784,SEA,LAX,1134,1407,12.65,10.00,0.00,10.00
2019-01-06,19930,1013,LAX,SEA,648,930,8.05,10.00,12.65,10.00
2019-01-06,20304,5608,LAX,SEA,813,1132,5.75,10.00,12.65,10.00
2019-01-06,19930,1797,LAX,SEA,1803,2104,0.00,10.00,8.05,7.00
2019-01-06,19930,1781,LAX,SEA,818,1114,5.75,10.00,8.05,10.00
2019-01-06,19930,1780,SEA,LAX,701,938,14.95,10.00,5.75,10.00
2019-01-06,19930,1774,SEA,LAX,1849,2117,3.45,5.00,12.65,10.00
2019-01-06,19930,1760,SEA,LAX,1055,1330,11.50,10.00,0.00,10.00
2019-01-06,19930,1756,SEA,LAX,1015,1303,10.35,10.00,0.00,10.00
2019-01-06,19930,1746,SEA,LAX,2310,137,14.95,10.00,10.35,8.00
2019-01-06,19930,1736,SEA,LAX,22,239,3.45,10.00,10.35,9.00
2019-01-06,19930,1610,SEA,LAX,1718,1954,8.05,7.00,12.65,10.00
2019-01-06,19930,1144,SEA,AUS,1205,1757,10.35,10.00,10.35,10.00
2019-01-06,19930,1047,LAX,SEA,2340,300,13.80,10.00,34.50,10.00
2019-01-06,19930,1043,LAX,SEA,1822,2124,5.75,10.00,11.50,6.00
2019-01-06,19930,1041,LAX,SEA,1500,1755,3.45,10.00,,
2019-01-06,19930,1039,LAX,SEA,1258,1542,0.00,10.00,8.05,10.00
2019-01-06,19930,1033,LAX,SEA,1236,1527,3.45,10.00,9.20,10.00
2019-01-06,19930,1031,LAX,SEA,1101,1402,8.05,10.00,9.20,10.00
2019-01-06,19930,1005,AUS,SEA,1912,2144,9.20,10.00,8.05,10.00
2019-01-06,20304,5475,LAX,SEA,1502,1752,3.45,10.00,4.60,5.00
2019-01-06,19690,21,SEA,HNL,841,1256,11.50,10.00,,
2019-01-06,20304,5191,SEA,LAX,1852,2127,3.45,5.00,10.35,10.00
2019-01-06,19790,2264,LAX,SEA,1455,1744,,,,
2019-01-06,19790,2240,SEA,LAX,1525,1749,9.20,10.00,3.45,10.00
2019-01-06,19790,2218,SEA,JFK,744,1530,10.35,10.00,23.00,10.00
2019-01-06,19790,2218,HNL,SEA,2313,640,,,16.10,10.00
2019-01-06,19790,2215,SEA,HNL,1728,2157,3.45,7.00,,
2019-01-06,19790,2210,SEA,HNL,814,1241,12.65,9.00,,
2019-01-06,19790,2153,SEA,LAX,737,1006,11.50,10.00,3.45,10.00
2019-01-06,19790,2137,SEA,LAX,1424,1653,10.35,10.00,3.45,10.00
2019-01-06,19790,2107,SEA,LAX,1115,1349,8.05,10.00,0.00,10.00
2019-01-06,19790,1977,LAX,SEA,1253,1531,0.00,10.00,,
2019-01-06,19790,1947,HNL,SEA,1410,2204,,,9.20,10.00
2019-01-06,19977,1822,LAX,SEA,1941,2320,11.50,10.00,12.65,10.00
2019-01-06,19977,2340,SEA,LAX,549,844,19.55,10.00,4.60,10.00
2019-01-06,19805,2286,JFK,SEA,1929,2309,23.00,10.00,14.95,10.00
2019-01-06,19690,28,HNL,SEA,2231,557,,,16.10,10.00
2019-01-06,19690,27,SEA,HNL,1129,1538,12.65,10.00,,
2019-01-06,20304,5384,SEA,LAX,1203,1447,10.35,10.00,3.45,10.00
2019-01-06,19790,2281,LAX,SEA,2053,2344,6.90,10.00,11.50,10.00
2019-01-06,19790,2414,LAX,SEA,1742,2033,0.00,10.00,9.20,4.00
2019-01-06,19690,22,HNL,SEA,1431,2208,,,10.35,10.00
2019-01-06,19790,2616,SEA,LAX,1719,1942,8.05,7.00,11.50,10.00
2019-01-06,19790,905,LAX,SEA,728,1000,6.90,10.00,11.50,10.00
2019-01-06,19790,748,SEA,AUS,1732,2326,3.45,7.00,19.55,10.00
2019-01-06,19790,129,LAX,SEA,957,1236,3.45,10.00,10.35,10.00
2019-01-06,19790,128,SEA,LAX,944,1209,12.65,10.00,5.75,10.00
2019-01-06,19805,1471,SEA,MIA,2123,554,11.50,6.00,5.75,10.00
2019-01-06,19790,2432,LAX,SEA,1911,2219,8.05,10.00,10.35,10.00
2019-01-06,20409,264,SEA,JFK,2248,636,13.80,10.00,12.65,10.00
2019-01-06,20409,263,JFK,SEA,1755,2141,29.90,10.00,8.05,8.00
2019-01-06,20409,464,SEA,JFK,1317,2127,12.65,10.00,21.85,10.00
2019-01-06,19805,2768,SEA,JFK,727,1513,14.95,10.00,25.30,10.00
2019-01-06,19805,305,MIA,SEA,1958,2316,3.45,10.00,12.65,10.00
2019-01-06,19790,2968,SEA,JFK,2320,708,12.65,10.00,12.65,10.00
2019-01-06,19790,2965,SEA,JFK,1301,2109,10.35,10.00,27.60,10.00
2019-01-06,19790,2955,JFK,SEA,1557,1933,26.45,10.00,5.75,6.00
2019-01-06,19790,2954,JFK,SEA,654,1011,11.50,10.00,12.65,10.00
2019-01-06,19790,2950,JFK,SEA,1826,2157,25.30,10.00,10.35,10.00
2019-01-06,19790,2627,SEA,LAX,1903,2202,12.65,6.00,11.50,10.00
2019-01-06,20409,63,JFK,SEA,841,1209,13.80,10.00,10.35,10.00
2019-01-07,19790,1906,LAX,SEA,755,1059,9.20,10.00,10.35,10.00
2019-01-07,19790,1890,LAX,SEA,559,901,6.90,10.00,10.35,10.00
2019-01-07,19790,748,SEA,AUS,1730,2311,5.75,10.00,5.75,8.00
2019-01-07,19790,667,AUS,SEA,626,919,5.75,10.00,11.50,10.00
2019-01-07,19790,129,LAX,SEA,1009,1307,6.90,5.00,11.50,10.00
2019-01-07,19805,2286,JFK,SEA,1924,2215,5.75,10.00,13.80,10.00
2019-01-07,19690,27,SEA,HNL,1123,1557,12.65,10.00,,
2019-01-07,19930,1444,SEA,LAX,1755,2058,5.75,10.00,6.90,10.00
2019-01-07,19690,21,SEA,HNL,835,1254,10.35,10.00,,
2019-01-07,19930,1924,LAX,SEA,1831,2118,12.65,5.00,10.35,10.00
2019-01-07,19930,1789,LAX,SEA,1409,1653,12.65,2.00,0.00,10.00
2019-01-07,19930,1787,LAX,SEA,1106,1409,6.90,2.50,10.35,10.00
2019-01-07,19930,1779,LAX,SEA,703,955,5.75,10.00,12.65,10.00
2019-01-07,19930,1777,LAX,SEA,601,912,6.90,10.00,8.05,10.00
2019-01-07,19930,1621,AUS,SEA,2055,2327,3.45,10.00,12.65,10.00
2019-01-07,19790,1977,LAX,SEA,1332,1630,9.20,2.00,0.00,10.00
2019-01-07,19690,22,HNL,SEA,1611,2343,,,,
2019-01-07,19790,2107,SEA,LAX,1113,1342,10.35,10.00,13.80,2.00
2019-01-07,19790,2377,SEA,LAX,555,824,9.20,10.00,5.75,10.00
2019-01-07,19790,2153,SEA,LAX,737,1001,8.05,10.00,4.60,10.00
2019-01-07,19930,1424,SEA,LAX,1435,1723,8.05,10.00,12.65,2.50
2019-01-07,19790,2968,SEA,JFK,2317,656,10.35,10.00,8.05,10.00
2019-01-07,19790,2965,SEA,JFK,1304,2041,11.50,10.00,3.45,10.00
2019-01-07,19790,2955,JFK,SEA,1621,1921,0.00,10.00,6.90,10.00
2019-01-07,19790,2954,JFK,SEA,655,1015,8.05,10.00,13.80,10.00
2019-01-07,19790,2950,JFK,SEA,1913,2247,3.45,10.00,11.50,10.00
2019-01-07,19790,2627,SEA,LAX,1858,2122,6.90,10.00,4.60,10.00
2019-01-07,19790,2137,SEA,LAX,1358,1629,9.20,10.00,13.80,2.50
2019-01-07,19790,2616,SEA,LAX,1715,1958,3.45,10.00,6.90,2.00
2019-01-07,19790,2414,LAX,SEA,1708,1930,11.50,2.00,6.90,10.00
2019-01-07,19790,2281,LAX,SEA,2055,2319,6.90,10.00,12.65,10.00
2019-01-07,19790,2264,LAX,SEA,1456,1737,12.65,2.50,5.75,10.00
2019-01-07,19790,2240,SEA,LAX,1529,1802,4.60,10.00,14.95,5.00
2019-01-07,19790,2218,SEA,JFK,746,1534,9.20,10.00,6.90,10.00
2019-01-07,19790,2218,HNL,SEA,205,1000,,,12.65,10.00
2019-01-07,19790,2215,SEA,HNL,1733,2133,5.75,10.00,,
2019-01-07,19790,2432,LAX,SEA,1910,2149,10.35,2.00,12.65,10.00
2019-01-07,19930,1146,SEA,AUS,1757,3,5.75,10.00,,
2019-01-07,19790,128,SEA,LAX,950,1235,13.80,10.00,10.35,1.50
2019-01-07,19930,1130,SEA,LAX,2116,2352,10.35,10.00,6.90,10.00
2019-01-07,19930,426,SEA,JFK,1426,2224,8.05,10.00,10.35,10.00
2019-01-07,19930,349,JFK,SEA,900,1218,11.50,10.00,10.35,10.00
2019-01-07,19930,315,SEA,LAX,753,1124,10.35,10.00,6.90,2.50
2019-01-07,19930,145,SEA,HNL,1747,2157,5.75,10.00,,
2019-01-07,20304,5608,LAX,SEA,923,1237,8.05,4.00,10.35,10.00
2019-01-07,20304,5475,LAX,SEA,1551,1835,12.65,2.50,6.90,10.00
2019-01-07,20304,5384,SEA,LAX,1319,1603,,,11.50,2.50
2019-01-07,19930,439,LAX,SEA,1626,1903,13.80,2.50,6.90,10.00
2019-01-07,20304,5191,SEA,LAX,1908,2200,8.05,10.00,4.60,10.00
2019-01-07,19930,7,JFK,SEA,705,1028,10.35,10.00,10.35,10.00
2019-01-07,19805,1471,SEA,MIA,2112,519,8.05,10.00,0.00,10.00
2019-01-07,20409,464,SEA,JFK,1317,2055,10.35,10.00,4.60,10.00
2019-01-07,20409,264,SEA,JFK,2210,559,14.95,10.00,9.20,10.00
2019-01-07,20409,263,JFK,SEA,1739,2052,3.45,10.00,9.20,10.00
2019-01-07,20409,63,JFK,SEA,848,1223,10.35,10.00,10.35,10.00
2019-01-07,19805,2768,SEA,JFK,728,1516,9.20,10.00,6.90,10.00
2019-01-07,19930,18,SEA,JFK,2159,557,12.65,10.00,10.35,10.00
2019-01-07,19930,442,SEA,LAX,900,1140,10.35,10.00,12.65,2.50
2019-01-07,19805,305,MIA,SEA,1958,2357,9.20,10.00,12.65,10.00
2019-01-07,19930,466,SEA,LAX,655,933,8.05,10.00,9.20,4.00
2019-01-07,19930,1096,SEA,LAX,1536,1817,,,11.50,5.00
2019-01-07,19930,1078,SEA,LAX,1657,1948,0.00,10.00,9.20,2.00
2019-01-07,19930,1056,SEA,LAX,1952,2245,8.05,10.00,8.05,10.00
2019-01-07,19930,918,SEA,LAX,957,1236,12.65,10.00,10.35,1.50
2019-01-07,19930,903,HNL,SEA,1211,1946,,,8.05,10.00
2019-01-07,19930,465,LAX,SEA,1212,1521,11.50,2.00,8.05,10.00
2019-01-07,19930,852,HNL,SEA,1549,2336,,,13.80,10.00
2019-01-07,19930,851,SEA,HNL,1148,1618,11.50,10.00,,
2019-01-07,19930,853,SEA,HNL,802,1217,11.50,10.00,,
2019-01-07,19930,818,HNL,SEA,2307,651,,,8.05,10.00
2019-01-07,19930,628,SEA,JFK,731,1521,9.20,10.00,3.45,10.00
2019-01-07,19930,623,JFK,SEA,1842,2204,4.60,10.00,12.65,10.00
2019-01-07,19930,1144,SEA,AUS,828,1407,9.20,10.00,8.05,10.00
2019-01-07,19930,617,LAX,SEA,1426,1724,13.80,2.00,6.90,10.00
2019-01-07,19930,497,LAX,SEA,1532,1806,14.95,2.50,5.75,10.00
2019-01-07,19930,491,LAX,SEA,2123,2355,8.05,10.00,12.65,10.00
2019-01-07,19930,467,LAX,SEA,1938,2212,9.20,2.00,14.95,10.00
2019-01-07,19930,821,AUS,SEA,626,902,5.75,10.00,10.35,10.00
2019-01-08,19790,1906,LAX,SEA,755,1020,8.05,10.00,13.80,10.00
2019-01-08,19790,1890,LAX,SEA,558,837,3.45,10.00,13.80,5.00
2019-01-08,19805,1471,SEA,MIA,2114,534,9.20,10.00,0.00,10.00
2019-01-08,20304,5608,LAX,SEA,926,1155,4.60,10.00,12.65,10.00
2019-01-08,20304,5475,LAX,SEA,1505,1736,4.60,10.00,10.35,10.00
2019-01-08,20304,5384,SEA,LAX,1309,1618,14.95,10.00,6.90,10.00
2019-01-08,20304,5191,SEA,LAX,1853,2157,5.75,10.00,9.20,10.00
2019-01-08,19805,2286,JFK,SEA,1919,2239,6.90,9.00,12.65,10.00
2019-01-08,20409,264,SEA,JFK,2224,625,11.50,10.00,8.05,10.00
2019-01-08,20409,263,JFK,SEA,1739,2053,,,11.50,10.00
2019-01-08,20409,63,JFK,SEA,834,1157,4.60,2.50,12.65,10.00
2019-01-08,19805,2768,SEA,JFK,729,1538,5.75,10.00,0.00,10.00
2019-01-08,19805,305,MIA,SEA,2041,34,5.75,10.00,11.50,10.00
2019-01-08,19790,129,LAX,SEA,1002,1230,3.45,10.00,10.35,5.00
2019-01-08,19790,128,SEA,LAX,941,1255,18.40,10.00,4.60,10.00
2019-01-08,19790,1977,LAX,SEA,1257,1524,4.60,10.00,6.90,10.00
2019-01-08,20409,464,SEA,JFK,1312,2103,14.95,10.00,3.45,9.00
2019-01-08,19790,2107,SEA,LAX,1122,1402,8.05,10.00,0.00,10.00
2019-01-08,19790,2377,SEA,LAX,553,835,6.90,10.00,3.45,8.00
2019-01-08,19790,2153,SEA,LAX,738,1025,,,0.00,9.00
2019-01-08,19690,22,HNL,SEA,1433,2202,,,12.65,10.00
2019-01-08,19790,2968,SEA,JFK,2302,708,11.50,10.00,5.75,6.00
2019-01-08,19790,2965,SEA,JFK,1259,2045,16.10,8.00,6.90,10.00
2019-01-08,19790,2955,JFK,SEA,1556,1908,6.90,10.00,0.00,10.00
2019-01-08,19790,2954,JFK,SEA,707,1050,6.90,6.00,14.95,10.00
2019-01-08,19790,2950,JFK,SEA,1841,2200,8.05,10.00,12.65,10.00
2019-01-08,19790,2627,SEA,LAX,2019,2307,12.65,10.00,11.50,10.00
2019-01-08,19790,2137,SEA,LAX,1343,1630,12.65,10.00,8.05,10.00
2019-01-08,19790,2616,SEA,LAX,1715,2002,9.20,9.00,9.20,10.00
2019-01-08,19790,2414,LAX,SEA,1729,1950,6.90,10.00,6.90,10.00
2019-01-08,19790,2281,LAX,SEA,2058,2323,4.60,10.00,8.05,10.00
2019-01-08,19790,2264,LAX,SEA,1720,1934,4.60,10.00,5.75,9.00
2019-01-08,19790,2240,SEA,LAX,1528,1814,5.75,10.00,4.60,10.00
2019-01-08,19790,2218,SEA,JFK,745,1543,9.20,10.00,6.90,10.00
2019-01-08,19790,2218,HNL,SEA,2339,706,,,4.60,10.00
2019-01-08,19790,2215,SEA,HNL,1802,2203,13.80,10.00,,
2019-01-08,19790,2432,LAX,SEA,1907,2128,8.05,10.00,12.65,10.00
2019-01-08,19690,21,SEA,HNL,853,1257,17.25,10.00,,
2019-01-08,19790,667,AUS,SEA,615,847,4.60,0.50,20.70,6.00
2019-01-08,19930,7,JFK,SEA,704,1001,6.90,6.00,16.10,10.00
2019-01-08,19930,628,SEA,JFK,726,1526,,,3.45,10.00
2019-01-08,19930,623,JFK,SEA,1931,2250,9.20,9.00,10.35,10.00
2019-01-08,19930,617,LAX,SEA,1415,1651,3.45,10.00,8.05,10.00
2019-01-08,19930,497,LAX,SEA,1516,1743,4.60,10.00,10.35,10.00
2019-01-08,19930,491,LAX,SEA,2129,2352,0.00,10.00,8.05,10.00
2019-01-08,19930,467,LAX,SEA,1939,2214,8.05,10.00,11.50,10.00
2019-01-08,19930,464,SEA,LAX,1837,2127,11.50,10.00,0.00,10.00
2019-01-08,19930,818,HNL,SEA,2304,647,,,3.45,10.00
2019-01-08,19930,442,SEA,LAX,853,1202,17.25,10.00,4.60,10.00
2019-01-08,19930,349,JFK,SEA,902,1223,5.75,2.50,10.35,5.00
2019-01-08,19930,342,SEA,LAX,1147,1453,14.95,10.00,6.90,10.00
2019-01-08,19930,323,LAX,SEA,756,1027,8.05,10.00,12.65,10.00
2019-01-08,19930,315,SEA,LAX,759,1132,13.80,10.00,0.00,10.00
2019-01-08,19930,145,SEA,HNL,1735,2147,10.35,10.00,,
2019-01-08,19930,18,SEA,JFK,2208,616,10.35,10.00,6.90,10.00
2019-01-08,19790,748,SEA,AUS,1730,2318,10.35,10.00,13.80,10.00
2019-01-08,19930,426,SEA,JFK,1430,2238,13.80,10.00,6.90,7.00
2019-01-08,19930,851,SEA,HNL,1153,1626,12.65,10.00,,
2019-01-08,19930,465,LAX,SEA,1214,1454,4.60,10.00,,
2019-01-08,19930,853,SEA,HNL,732,1150,5.75,10.00,,
2019-01-08,19930,852,HNL,SEA,1537,2315,,,10.35,10.00
2019-01-08,19930,1789,LAX,SEA,1329,1607,0.00,10.00,5.75,10.00
2019-01-08,19930,1787,LAX,SEA,1048,1331,6.90,10.00,13.80,10.00
2019-01-08,19930,1779,LAX,SEA,646,914,0.00,10.00,13.80,10.00
2019-01-08,19930,1777,LAX,SEA,624,845,0.00,10.00,20.70,6.00
2019-01-08,19930,1621,AUS,SEA,1949,2206,8.05,10.00,13.80,10.00
2019-01-08,19930,1444,SEA,LAX,1724,2029,10.35,10.00,6.90,10.00
2019-01-08,19930,1424,SEA,LAX,1420,1717,14.95,10.00,6.90,10.00
2019-01-08,19930,1924,LAX,SEA,1826,2109,6.90,10.00,,
2019-01-08,19930,1144,SEA,AUS,801,1412,13.80,10.00,0.00,10.00
2019-01-08,19930,1130,SEA,LAX,2132,17,12.65,10.00,3.45,10.00
2019-01-08,19930,1096,SEA,LAX,1530,1823,5.75,10.00,6.90,10.00
2019-01-08,19930,1078,SEA,LAX,1620,1922,6.90,10.00,6.90,10.00
2019-01-08,19930,1056,SEA,LAX,1945,2235,4.60,10.00,,
2019-01-08,19930,1005,AUS,SEA,625,905,4.60,0.50,17.25,10.00
2019-01-08,19930,903,HNL,SEA,1210,1951,,,6.90,10.00
2019-01-08,19930,1158,SEA,LAX,1005,1308,12.65,10.00,3.45,10.00
