FL_DATE,OP_CARRIER_AIRLINE_ID,OP_CARRIER_FL_NUM,ORIGIN,DEST,DEP_DELAY,ARR_DELAY
2019-04-14,19790,2153,SEA,LAX,-3.0,-22.0
2019-04-14,19790,2638,LAX,SEA,-8.0,-32.0
2019-04-14,19790,2643,SEA,LAX,-3.0,-10.0
2019-04-14,19790,2645,SEA,LAX,7.0,1.0
2019-04-14,19930,286,SEA,LAX,-9.0,-36.0
2019-04-14,19930,310,SEA,LAX,-3.0,-7.0
2019-04-14,19930,403,LAX,SEA,-5.0,-3.0
2019-04-14,19930,424,SEA,LAX,149.0,165.0
2019-04-14,19930,439,LAX,SEA,8.0,7.0
2019-04-14,19930,442,SEA,LAX,3.0,-10.0
2019-04-14,19790,2635,SEA,LAX,20.0,7.0
2019-04-15,19930,1043,SEA,LAX,93.0,90.0
2019-04-15,19930,1041,SEA,LAX,-8.0,-9.0
2019-04-15,19930,467,LAX,SEA,4.0,-3.0
2019-04-15,19930,465,LAX,SEA,1.0,-19.0
2019-04-15,19930,428,SEA,LAX,-10.0,6.0
2019-04-15,19930,457,LAX,SEA,7.0,-6.0
2019-04-15,19930,442,SEA,LAX,4.0,-4.0
2019-04-15,19930,439,LAX,SEA,8.0,-12.0
2019-04-15,19930,1048,LAX,SEA,-5.0,-15.0
2019-04-15,19930,460,SEA,LAX,-6.0,-16.0
2019-04-15,19930,1052,LAX,SEA,21.0,4.0
2019-04-15,19930,1786,SEA,LAX,-3.0,1.0
2019-04-15,19930,1158,SEA,LAX,-5.0,-7.0
2019-04-15,19930,1400,SEA,LAX,-8.0,30.0
2019-04-15,19930,1424,SEA,LAX,-11.0,-15.0
2019-04-15,19930,1474,SEA,LAX,75.0,53.0
2019-04-15,19930,1477,LAX,SEA,2.0,-9.0
2019-04-15,19930,1487,LAX,SEA,0.0,-23.0
2019-04-15,19930,1781,LAX,SEA,-4.0,-1.0
2019-04-15,19930,1787,LAX,SEA,190.0,178.0
2019-04-15,19930,1789,LAX,SEA,201.0,186.0
2019-04-15,19930,1924,LAX,SEA,3.0,-9.0
2019-04-15,19930,424,SEA,LAX,1.0,6.0
2019-04-15,19930,1056,SEA,LAX,-8.0,-20.0
2019-04-15,19930,403,LAX,SEA,-7.0,-4.0
2019-04-15,19930,531,LAX,SEA,-5.0,-23.0
2019-04-15,19930,286,SEA,LAX,-12.0,-19.0
2019-04-15,19790,1785,SEA,LAX,-4.0,-17.0
2019-04-15,19790,1906,LAX,SEA,6.0,-8.0
2019-04-15,19930,310,SEA,LAX,-2.0,19.0
2019-04-15,19790,2107,SEA,LAX,0.0,-7.0
2019-04-15,19790,2137,SEA,LAX,91.0,84.0
2019-04-15,19790,2153,SEA,LAX,-8.0,-24.0
2019-04-15,19790,2264,LAX,SEA,2.0,-31.0
2019-04-15,19790,2281,LAX,SEA,9.0,-2.0
2019-04-15,19790,2377,SEA,LAX,-7.0,3.0
2019-04-15,19790,2414,LAX,SEA,5.0,-22.0
2019-04-15,19790,2432,LAX,SEA,-1.0,-13.0
2019-04-15,19790,1890,LAX,SEA,-5.0,-26.0
2019-04-15,19790,2635,SEA,LAX,-12.0,-14.0
2019-04-15,19790,2638,LAX,SEA,-2.0,-29.0
2019-04-15,19790,2643,SEA,LAX,8.0,1.0
2019-04-15,19790,2645,SEA,LAX,-16.0,-28.0
2019-04-15,20304,5443,SEA,LAX,2.0,6.0
2019-04-15,20304,5475,LAX,SEA,27.0,14.0
2019-04-15,20304,5608,LAX,SEA,50.0,18.0
2019-04-15,20304,5703,SEA,LAX,18.0,6.0
2019-04-15,19790,128,SEA,LAX,-5.0,-14.0
2019-04-15,19790,129,LAX,SEA,-1.0,-25.0
2019-04-15,19790,2614,LAX,SEA,-6.0,-27.0
2019-04-16,19790,129,LAX,SEA,-2.0,-4.0
2019-04-16,19790,128,SEA,LAX,5.0,-13.0
2019-04-16,20304,5703,SEA,LAX,-7.0,-16.0
2019-04-16,20304,5608,LAX,SEA,-6.0,28.0
2019-04-16,19930,1789,LAX,SEA,0.0,21.0
2019-04-16,20304,5443,SEA,LAX,25.0,-2.0
2019-04-16,19930,1924,LAX,SEA,-8.0,-4.0
2019-04-16,19790,1890,LAX,SEA,-4.0,10.0
2019-04-16,19930,1787,LAX,SEA,-4.0,-3.0
2019-04-16,20304,5475,LAX,SEA,-3.0,9.0
2019-04-16,19790,1906,LAX,SEA,1.0,8.0
2019-04-16,19790,2377,SEA,LAX,-6.0,-10.0
2019-04-16,19790,2137,SEA,LAX,-6.0,-29.0
2019-04-16,19790,2153,SEA,LAX,-5.0,-21.0
2019-04-16,19790,2264,LAX,SEA,-4.0,35.0
2019-04-16,19790,2414,LAX,SEA,-8.0,-10.0
2019-04-16,19790,2432,LAX,SEA,-4.0,-5.0
2019-04-16,19790,2614,LAX,SEA,-1.0,-2.0
2019-04-16,19790,2635,SEA,LAX,6.0,-14.0
2019-04-16,19790,2638,LAX,SEA,-1.0,2.0
2019-04-16,19930,1786,SEA,LAX,-1.0,-36.0
2019-04-16,19790,2643,SEA,LAX,0.0,8.0
2019-04-16,19790,2107,SEA,LAX,-7.0,-30.0
2019-04-16,19930,1781,LAX,SEA,-5.0,22.0
2019-04-16,19790,2645,SEA,LAX,-7.0,1.0
2019-04-16,19930,1474,SEA,LAX,-7.0,-12.0
2019-04-16,19930,286,SEA,LAX,-7.0,-30.0
2019-04-16,19930,310,SEA,LAX,-5.0,-22.0
2019-04-16,19930,403,LAX,SEA,7.0,24.0
2019-04-16,19930,424,SEA,LAX,0.0,-28.0
2019-04-16,19930,428,SEA,LAX,-6.0,-17.0
2019-04-16,19930,439,LAX,SEA,26.0,36.0
2019-04-16,19930,442,SEA,LAX,11.0,-17.0
2019-04-16,19930,457,LAX,SEA,1.0,5.0
2019-04-16,19930,460,SEA,LAX,-14.0,-33.0
2019-04-16,19930,465,LAX,SEA,28.0,31.0
2019-04-16,19930,1487,LAX,SEA,-1.0,0.0
2019-04-16,19930,477,LAX,SEA,-7.0,14.0
2019-04-16,19930,531,LAX,SEA,3.0,34.0
2019-04-16,19930,1041,SEA,LAX,-11.0,-32.0
2019-04-16,19930,1043,SEA,LAX,-3.0,-24.0
2019-04-16,19930,1048,LAX,SEA,30.0,37.0
2019-04-16,19930,1052,LAX,SEA,-2.0,11.0
2019-04-16,19930,1056,SEA,LAX,10.0,-13.0
2019-04-16,19930,1158,SEA,LAX,-4.0,-17.0
2019-04-16,19930,1400,SEA,LAX,-4.0,-41.0
2019-04-16,19930,1424,SEA,LAX,-5.0,-31.0
2019-04-16,19930,467,LAX,SEA,-3.0,19.0
2019-04-17,19930,1043,SEA,LAX,106.0,89.0
2019-04-17,19930,1041,SEA,LAX,-5.0,-27.0
2019-04-17,19930,531,LAX,SEA,-7.0,6.0
2019-04-17,19930,477,LAX,SEA,-12.0,-11.0
2019-04-17,19930,442,SEA,LAX,20.0,-1.0
2019-04-17,19930,465,LAX,SEA,-8.0,2.0
2019-04-17,19930,460,SEA,LAX,-5.0,-36.0
2019-04-17,19930,457,LAX,SEA,-6.0,-8.0
2019-04-17,19930,1048,LAX,SEA,-6.0,4.0
2019-04-17,19930,467,LAX,SEA,11.0,7.0
2019-04-17,19930,1052,LAX,SEA,112.0,107.0
2019-04-17,19930,1428,SEA,LAX,-16.0,-32.0
2019-04-17,19930,1158,SEA,LAX,-6.0,-16.0
2019-04-17,19930,1400,SEA,LAX,-4.0,-20.0
2019-04-17,19930,1424,SEA,LAX,2.0,-21.0
2019-04-17,19930,1474,SEA,LAX,-9.0,-26.0
2019-04-17,19930,1487,LAX,SEA,-6.0,-26.0
2019-04-17,19930,1781,LAX,SEA,-13.0,30.0
2019-04-17,19930,1786,SEA,LAX,19.0,19.0
2019-04-17,19930,1787,LAX,SEA,-11.0,-5.0
2019-04-17,19930,439,LAX,SEA,-1.0,-11.0
2019-04-17,19930,1924,LAX,SEA,-1.0,-18.0
2019-04-17,19930,1056,SEA,LAX,-7.0,-26.0
2019-04-17,19930,1789,LAX,SEA,3.0,-3.0
2019-04-17,19930,424,SEA,LAX,-10.0,-23.0
2019-04-17,19930,310,SEA,LAX,-6.0,-18.0
2019-04-17,19930,403,LAX,SEA,-2.0,12.0
2019-04-17,19790,128,SEA,LAX,-5.0,-27.0
2019-04-17,19790,129,LAX,SEA,-5.0,-23.0
2019-04-17,20304,5443,SEA,LAX,-2.0,-8.0
2019-04-17,20304,5475,LAX,SEA,-7.0,-11.0
2019-04-17,20304,5608,LAX,SEA,-2.0,12.0
2019-04-17,19790,1890,LAX,SEA,-3.0,5.0
2019-04-17,19790,1906,LAX,SEA,14.0,14.0
2019-04-17,19790,2107,SEA,LAX,-6.0,-25.0
2019-04-17,19790,2137,SEA,LAX,-1.0,-21.0
2019-04-17,20304,5703,SEA,LAX,-8.0,-36.0
2019-04-17,19790,2264,LAX,SEA,-3.0,-16.0
2019-04-17,19790,2377,SEA,LAX,-7.0,-8.0
2019-04-17,19790,2414,LAX,SEA,2.0,-3.0
2019-04-17,19790,2432,LAX,SEA,-5.0,-9.0
2019-04-17,19790,2614,LAX,SEA,-3.0,-16.0
2019-04-17,19790,2635,SEA,LAX,53.0,39.0
2019-04-17,19790,2638,LAX,SEA,13.0,-4.0
2019-04-17,19790,2643,SEA,LAX,-2.0,-24.0
2019-04-17,19790,2645,SEA,LAX,-6.0,-12.0
2019-04-17,19790,2153,SEA,LAX,2.0,-20.0
2019-04-17,19930,286,SEA,LAX,0.0,-23.0
2019-04-18,19930,1056,SEA,LAX,-3.0,5.0
2019-04-18,19930,1052,LAX,SEA,-7.0,-9.0
2019-04-18,19930,1048,LAX,SEA,-9.0,-8.0
2019-04-18,19930,1043,SEA,LAX,9.0,-6.0
2019-04-18,19930,465,LAX,SEA,-4.0,-16.0
2019-04-18,19930,531,LAX,SEA,-9.0,-25.0
2019-04-18,19930,477,LAX,SEA,24.0,3.0
2019-04-18,19930,467,LAX,SEA,4.0,15.0
2019-04-18,19930,1158,SEA,LAX,-5.0,-11.0
2019-04-18,19930,1041,SEA,LAX,-8.0,-11.0
2019-04-18,19930,1400,SEA,LAX,-3.0,-5.0
2019-04-18,20304,5703,SEA,LAX,-5.0,-13.0
2019-04-18,19930,1426,SEA,LAX,-4.0,-3.0
2019-04-18,19930,1474,SEA,LAX,-2.0,-8.0
2019-04-18,19930,1487,LAX,SEA,5.0,7.0
2019-04-18,19930,1781,LAX,SEA,-12.0,-10.0
2019-04-18,19930,1786,SEA,LAX,1.0,1.0
2019-04-18,19930,1787,LAX,SEA,-9.0,-20.0
2019-04-18,19930,1789,LAX,SEA,116.0,113.0
2019-04-18,20304,5443,SEA,LAX,,
2019-04-18,20304,5475,LAX,SEA,-1.0,-14.0
2019-04-18,20304,5608,LAX,SEA,,
2019-04-18,19930,460,SEA,LAX,0.0,-11.0
2019-04-18,19930,1424,SEA,LAX,-3.0,-20.0
2019-04-18,19930,457,LAX,SEA,-6.0,-7.0
2019-04-18,19930,1924,LAX,SEA,-3.0,-24.0
2019-04-18,19930,439,LAX,SEA,-2.0,-17.0
2019-04-18,19930,442,SEA,LAX,-9.0,-7.0
2019-04-18,19790,1785,SEA,LAX,0.0,-4.0
2019-04-18,19790,1890,LAX,SEA,-5.0,0.0
2019-04-18,19790,1906,LAX,SEA,-5.0,-21.0
2019-04-18,19790,2107,SEA,LAX,1.0,5.0
2019-04-18,19790,2137,SEA,LAX,-4.0,-11.0
2019-04-18,19790,2264,LAX,SEA,0.0,-18.0
2019-04-18,19790,2281,LAX,SEA,-1.0,-23.0
2019-04-18,19790,2377,SEA,LAX,-5.0,-14.0
2019-04-18,19790,2414,LAX,SEA,25.0,5.0
2019-04-18,19790,2432,LAX,SEA,-6.0,-28.0
2019-04-18,19790,2153,SEA,LAX,-7.0,-19.0
2019-04-18,19790,2635,SEA,LAX,-2.0,-4.0
2019-04-18,19930,428,SEA,LAX,9.0,-7.0
2019-04-18,19790,2614,LAX,SEA,1.0,-25.0
2019-04-18,19930,310,SEA,LAX,8.0,10.0
2019-04-18,19930,286,SEA,LAX,-1.0,-17.0
2019-04-18,19790,129,LAX,SEA,-11.0,-36.0
2019-04-18,19930,403,LAX,SEA,6.0,4.0
2019-04-18,19790,2645,SEA,LAX,-6.0,-22.0
2019-04-18,19790,2643,SEA,LAX,0.0,-19.0
2019-04-18,19790,2638,LAX,SEA,-2.0,-20.0
2019-04-18,19790,128,SEA,LAX,-11.0,-12.0
2019-04-19,19930,439,LAX,SEA,108.0,75.0
2019-04-19,19930,1043,SEA,LAX,-4.0,-10.0
2019-04-19,19930,442,SEA,LAX,-6.0,15.0
2019-04-19,19930,457,LAX,SEA,108.0,86.0
2019-04-19,19930,460,SEA,LAX,-2.0,-16.0
2019-04-19,19930,465,LAX,SEA,-5.0,-36.0
2019-04-19,19930,467,LAX,SEA,105.0,106.0
2019-04-19,19930,477,LAX,SEA,-12.0,-23.0
2019-04-19,19930,531,LAX,SEA,-3.0,-14.0
2019-04-19,19930,1033,SEA,LAX,-1.0,-7.0
2019-04-19,19930,1048,LAX,SEA,-3.0,1.0
2019-04-19,19930,1924,LAX,SEA,104.0,96.0
2019-04-19,19930,1056,SEA,LAX,97.0,84.0
2019-04-19,19930,1158,SEA,LAX,5.0,16.0
2019-04-19,19930,1400,SEA,LAX,17.0,42.0
2019-04-19,19930,1424,SEA,LAX,66.0,98.0
2019-04-19,19930,1474,SEA,LAX,131.0,140.0
2019-04-19,19930,1487,LAX,SEA,-6.0,10.0
2019-04-19,19930,1781,LAX,SEA,74.0,48.0
2019-04-19,19930,1786,SEA,LAX,37.0,26.0
2019-04-19,19930,1787,LAX,SEA,-5.0,-27.0
2019-04-19,19930,1789,LAX,SEA,40.0,50.0
2019-04-19,19930,310,SEA,LAX,-7.0,4.0
2019-04-19,19930,1052,LAX,SEA,4.0,6.0
2019-04-19,19930,428,SEA,LAX,2.0,29.0
2019-04-19,19930,403,LAX,SEA,-8.0,-11.0
2019-04-19,19930,404,SEA,LAX,-7.0,-2.0
2019-04-19,19930,424,SEA,LAX,-5.0,-6.0
2019-04-19,19790,2107,SEA,LAX,-2.0,-9.0
2019-04-19,19790,2137,SEA,LAX,-1.0,-4.0
2019-04-19,19790,2153,SEA,LAX,1.0,4.0
2019-04-19,19790,2264,LAX,SEA,-4.0,-27.0
2019-04-19,19790,2281,LAX,SEA,-4.0,-6.0
2019-04-19,19790,2377,SEA,LAX,-1.0,0.0
2019-04-19,19790,2414,LAX,SEA,22.0,2.0
2019-04-19,19790,2432,LAX,SEA,5.0,-25.0
2019-04-19,19790,2614,LAX,SEA,-5.0,-42.0
2019-04-19,19790,2635,SEA,LAX,0.0,16.0
2019-04-19,20304,5703,SEA,LAX,10.0,2.0
2019-04-19,19790,2643,SEA,LAX,28.0,49.0
2019-04-19,19790,2638,LAX,SEA,-2.0,-24.0
2019-04-19,19790,1890,LAX,SEA,-4.0,-21.0
2019-04-19,19790,1785,SEA,LAX,101.0,103.0
2019-04-19,19790,129,LAX,SEA,-5.0,-43.0
2019-04-19,19790,1906,LAX,SEA,-1.0,-23.0
2019-04-19,20304,5608,LAX,SEA,-4.0,-13.0
2019-04-19,20304,5475,LAX,SEA,-4.0,-13.0
2019-04-19,20304,5443,SEA,LAX,-6.0,-1.0
